778,395,292,178,129,142,153,123,49,63,70,56,33,32,41,25,31,34,45,17,30,17,11,11,28,11,8,21,10,0,9,9,20,3,13,13,15,13,6,8,1,6,12,3,5,8,6,7,10,3,8,7,1,1,3,8,1,4,6,3,11,4,3,8,4,0,0,8,0,2,7,1,4,3,3,6,6,0,3,0,2,4,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,2,0,1,0,0,2,1,1,0,0,2,0,3,0,0,1,0,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,4,0,1,0,2,1,1,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
629,445,228,192,177,166,71,61,73,60,44,41,51,52,18,57,20,16,30,40,6,7,12,10,8,16,11,16,17,4,18,9,12,8,3,6,0,3,10,11,13,3,5,3,2,6,9,13,7,2,4,1,7,5,6,1,0,4,3,5,7,2,3,4,6,1,3,0,2,5,3,0,3,1,3,6,2,1,3,0,0,4,0,0,4,5,0,7,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,5,3,0,0,0,0,0,1,2,0,2,0,0,2,0,2,3,1,0,0,0,2,1,0,0,0,1,1,3,1,0,1,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,305,349,157,87,147,82,81,86,44,54,41,34,38,28,67,19,16,17,18,15,4,39,13,8,11,9,9,6,7,12,11,3,5,6,11,3,6,2,8,3,2,0,2,1,5,10,6,4,2,1,12,5,2,3,3,1,1,2,7,1,4,3,3,0,1,2,3,5,0,4,0,0,2,0,1,2,2,3,1,2,1,1,3,1,2,0,1,1,1,6,2,1,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,2,2,0,3,2,0,0,2,0,2,3,0,2,2,1,0,1,0,3,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
615,333,255,122,125,93,124,59,80,135,32,24,57,42,34,63,30,39,19,20,11,36,19,16,9,10,14,6,6,18,8,5,12,15,27,17,22,11,1,14,12,17,0,9,1,12,2,5,4,3,5,2,1,1,1,6,3,4,5,3,4,4,4,1,3,5,1,0,0,2,0,0,1,4,0,1,5,4,3,1,3,5,0,0,1,2,1,1,1,2,0,4,3,2,3,0,9,1,3,0,2,0,1,1,0,1,0,0,0,6,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
664,343,205,179,119,142,77,81,47,39,37,70,38,30,33,39,20,22,13,46,13,14,34,9,12,12,16,9,12,16,10,15,10,5,5,16,2,8,2,11,5,5,5,2,0,1,5,0,7,3,2,1,3,8,1,2,2,7,3,5,2,2,6,2,2,1,0,12,3,0,0,1,1,0,2,1,4,0,0,0,1,2,5,0,0,3,0,0,2,3,0,1,7,0,2,2,0,0,1,0,0,0,1,0,1,1,1,4,0,4,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,3,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,339,301,169,161,143,95,68,77,61,29,36,36,29,37,27,6,18,15,15,9,14,8,16,15,9,15,7,17,18,6,6,14,2,8,5,8,3,14,2,6,7,4,1,3,4,8,5,0,2,4,5,3,2,0,6,2,0,1,3,2,0,0,1,1,0,2,4,8,4,3,1,3,3,1,3,2,0,1,1,0,3,2,4,1,0,4,2,0,2,1,0,2,0,5,0,3,1,1,0,3,0,1,0,2,1,0,0,1,3,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,2,1,0,2,1,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,1,0,0,1,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
572,264,234,189,125,100,46,66,106,55,47,33,15,14,39,16,16,13,26,22,23,11,12,8,16,13,7,38,11,6,8,5,5,6,7,8,2,11,9,0,8,6,2,2,3,2,6,4,5,2,3,3,6,3,3,0,3,4,2,2,5,0,2,4,0,1,5,2,1,1,0,3,1,3,5,9,1,1,0,0,2,2,0,2,1,2,7,1,0,0,0,1,0,1,1,4,5,7,1,0,0,0,0,1,4,3,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
564,264,202,163,147,143,129,67,69,73,50,51,34,17,18,22,20,8,29,13,23,10,9,10,3,7,10,9,11,13,7,17,4,10,7,8,6,15,5,7,8,4,4,8,12,3,3,2,2,0,10,2,4,6,2,2,7,3,2,1,4,4,2,1,1,2,1,1,0,0,3,3,3,0,0,1,1,0,3,1,1,0,5,0,0,2,0,4,0,3,1,0,0,2,0,2,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,6,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
565,309,198,150,91,83,59,67,58,46,49,38,26,15,15,15,13,11,17,17,19,4,9,7,9,3,15,19,11,15,4,4,6,6,6,5,3,4,8,2,8,2,1,2,7,3,4,2,6,7,1,3,1,2,2,6,9,2,0,5,4,3,0,2,1,1,2,1,4,6,2,0,1,0,3,0,1,0,2,4,1,0,0,3,6,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,0,0,1,4,2,1,0,1,0,2,2,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,204,183,117,123,116,63,67,59,63,78,49,56,42,23,37,28,13,25,9,11,4,11,9,14,8,11,13,4,6,6,4,6,3,6,3,1,3,4,8,1,5,5,7,1,0,9,5,3,3,5,5,1,3,2,0,1,3,0,0,4,2,1,0,4,3,0,1,1,1,1,1,1,0,0,2,1,1,5,0,2,1,1,0,1,0,2,0,0,1,2,0,0,0,7,1,0,0,0,2,2,0,4,0,1,1,0,0,0,0,3,2,0,2,0,2,0,1,2,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
565,266,222,119,76,89,56,55,44,43,36,19,21,15,19,19,33,8,6,34,17,5,16,7,4,9,11,3,19,10,3,6,7,9,1,11,6,12,5,12,9,3,3,1,3,2,3,4,3,5,3,3,1,4,1,6,3,1,3,2,2,2,4,3,1,2,5,2,0,0,2,0,2,2,1,2,3,0,1,2,4,2,2,1,1,3,0,1,2,1,0,4,0,0,2,0,1,0,1,2,1,4,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,0,0,3,1,0,1,2,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
487,265,223,165,109,132,62,39,41,37,35,38,23,28,24,30,26,7,15,14,1,7,10,16,4,9,7,17,4,9,9,5,9,11,3,10,1,6,5,2,3,4,2,2,1,1,1,4,7,5,9,1,4,6,1,3,1,0,5,0,1,2,5,2,2,2,2,1,0,0,2,0,4,2,0,1,1,3,0,1,3,0,1,2,0,0,1,0,2,2,0,5,0,1,2,0,0,1,0,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
457,219,146,111,103,131,80,44,60,21,44,26,27,28,21,13,23,11,13,75,7,10,6,12,13,12,2,2,7,7,1,1,4,15,6,3,4,4,9,3,1,4,5,12,0,2,14,4,2,0,2,4,1,3,6,0,0,7,5,1,8,2,0,11,10,0,0,0,5,0,14,0,1,3,2,0,1,2,2,0,2,4,2,2,1,0,0,2,2,0,1,0,1,2,1,0,1,2,0,1,1,0,1,0,0,2,3,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,288,176,131,109,79,52,31,42,42,22,18,27,19,20,11,8,24,10,15,11,7,12,11,11,9,13,6,4,5,3,3,2,6,4,1,4,4,0,6,10,2,3,1,4,0,3,1,9,2,4,2,3,2,9,3,5,1,1,5,0,1,0,1,7,3,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,2,0,2,1,0,2,2,2,4,1,0,1,1,3,0,2,1,0,2,0,0,0,0,1,0,1,1,2,2,0,1,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
364,287,177,96,94,110,58,34,60,55,34,24,20,16,19,16,16,9,22,10,8,5,9,7,8,9,20,2,8,8,3,4,8,4,5,5,2,9,8,3,1,2,1,0,5,0,8,8,0,8,1,3,2,2,2,3,1,1,10,0,6,3,1,0,2,1,1,3,0,0,0,0,4,1,0,0,1,1,2,1,5,2,5,7,0,0,1,0,0,2,1,2,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,2,0,0,2,0,2,1,1,0,2,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,252,149,112,94,94,53,55,56,59,28,36,15,32,14,26,26,9,14,10,14,22,8,11,10,7,9,5,7,8,5,6,9,6,5,10,6,6,2,4,11,4,1,3,3,6,2,2,5,4,2,3,1,1,3,2,1,3,4,3,1,0,3,2,1,0,2,4,3,1,0,2,4,1,0,0,1,0,0,0,1,1,1,2,0,2,0,0,0,0,1,0,2,0,1,5,1,0,0,1,2,1,0,0,1,1,1,0,0,3,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
393,203,137,105,77,82,44,48,44,45,22,24,29,24,17,8,24,10,11,34,12,10,10,12,10,12,7,10,12,3,7,8,8,3,2,9,9,4,17,1,1,6,4,4,2,6,2,0,1,7,8,1,3,3,2,1,7,4,0,0,1,0,1,3,2,1,0,0,3,2,4,0,1,0,0,0,0,3,1,1,0,1,3,1,0,2,0,4,0,1,2,4,0,2,0,0,0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
398,222,104,111,65,58,38,62,29,34,28,38,31,23,13,21,11,11,12,10,6,15,6,21,10,1,22,6,7,5,9,10,10,1,0,0,0,5,2,4,5,2,0,3,1,6,4,9,2,3,6,0,2,5,0,6,0,1,2,1,0,2,0,0,5,0,1,0,0,4,2,0,0,1,2,0,0,4,0,1,2,0,1,0,1,0,5,3,0,4,0,1,1,0,1,0,2,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,1,3,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
368,213,166,91,82,54,44,55,50,26,36,17,29,16,22,13,9,7,7,7,13,19,15,4,8,5,10,3,5,3,5,1,4,4,20,7,0,7,0,1,3,2,1,3,2,2,3,4,3,2,0,0,3,5,1,2,2,0,6,2,1,2,1,1,1,0,1,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,2,3,1,0,1,0,1,0,1,2,1,1,0,3,0,8,0,1,0,0,0,1,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,196,140,80,90,93,42,43,34,33,27,15,22,17,7,14,30,6,3,6,5,10,14,4,4,6,8,4,3,2,3,14,2,5,5,3,6,2,2,3,4,1,4,2,3,1,2,5,5,3,1,3,2,0,0,4,2,0,0,1,1,5,1,0,2,1,0,0,0,3,0,0,2,0,2,3,3,0,2,0,0,1,0,5,1,0,2,2,2,0,0,2,1,0,0,1,0,0,0,0,3,0,0,1,3,2,4,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
344,172,137,103,58,105,56,31,37,32,30,18,6,17,24,20,15,14,18,24,8,13,4,10,9,1,2,8,6,4,3,5,3,6,3,6,5,6,6,7,4,0,1,5,2,5,2,0,1,2,0,3,2,2,1,2,2,1,1,2,0,0,1,3,2,1,2,0,0,1,1,0,0,1,0,0,2,0,0,1,0,1,1,0,0,2,0,1,0,2,0,1,0,0,0,2,8,1,1,0,0,0,3,0,0,1,2,0,3,1,1,1,0,0,1,0,0,1,3,0,0,1,1,1,1,0,2,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,172,129,102,84,84,62,32,34,22,20,7,11,39,22,18,14,12,8,7,17,11,5,16,4,11,2,10,2,2,3,2,3,4,3,1,7,2,3,2,3,2,3,8,3,9,3,2,4,1,4,1,0,3,0,1,2,2,0,0,2,7,0,1,0,3,0,1,1,0,2,1,0,2,0,1,0,1,0,0,2,0,1,2,0,1,0,0,1,1,1,0,0,2,1,1,0,1,0,1,0,0,2,2,2,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
280,184,78,109,84,95,68,41,38,30,10,21,11,22,7,13,11,8,6,9,7,4,11,4,8,2,8,6,1,12,11,1,2,1,1,0,2,2,2,1,2,1,2,0,1,0,3,4,2,0,7,2,0,4,1,3,0,1,1,0,2,2,0,2,0,1,0,0,0,0,1,1,4,2,2,1,1,0,0,0,6,0,0,0,2,2,0,1,2,0,1,2,0,0,1,0,1,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
