dg,cc_mean,cc_lower,cc_upper,n_samples
503.0,0.45809313528356643,0.4466741219932129,0.4699531006140541,320
504.0,0.4577211187835478,0.44641054658109236,0.46910582940645273,323
506.0,0.4571645785575021,0.4458234700372819,0.468878537005024,321
507.0,0.4565628702719046,0.4450007318554042,0.46780126105016995,322
508.0,0.4561574269133805,0.44461183178849656,0.4678253930543266,320
509.0,0.4558438615912825,0.4444023039724156,0.4676696042935809,318
510.0,0.4560058197420094,0.4444250807319699,0.46766039496467077,319
511.0,0.45633975623080786,0.44441910982097965,0.46782236567474034,318
513.0,0.4540983825087035,0.44264253754353766,0.46553644062048144,315
514.0,0.4548950784166614,0.4433504557147393,0.4663289939766749,311
516.0,0.4558557842292934,0.4444815117456622,0.4674846808400233,308
518.0,0.4555496225635857,0.4439779533298407,0.46729031926042247,304
519.0,0.45548664044116943,0.4440575955950053,0.4668953988715881,303
520.0,0.454199143678686,0.44297760261271957,0.46578399136024606,302
521.0,0.4541138379733304,0.4427108602818054,0.4657743017494141,301
522.0,0.4541138379733304,0.44273364236195206,0.465819821422719,301
523.0,0.4537380223927847,0.4424285113122807,0.4656879480298067,300
524.0,0.45365323412245134,0.44239574463086245,0.4652966001691382,301
526.0,0.4534457878580503,0.4418158850451823,0.4649336747387782,299
527.0,0.4539730668434689,0.4427525576028104,0.465568231016881,297
528.0,0.4539730668434689,0.4423651296540814,0.4655800696433532,297
529.0,0.4544125016794344,0.44281816089767034,0.4662556371731803,294
530.0,0.45501480041885345,0.4432433257952316,0.46684185442916576,293
531.0,0.455660232744273,0.4439230635664018,0.4672951011506264,295
532.0,0.45483390329218,0.4432130596334437,0.4664365006387501,293
534.0,0.4547761856248649,0.44326728549234945,0.46651148428980244,295
535.0,0.4548221554875381,0.4433242153447665,0.4667137047362623,291
536.0,0.45513056311764427,0.4436034668361277,0.46666063910329403,290
537.0,0.4553411276876312,0.4437657088289452,0.4671084860924316,288
538.0,0.45491406965605835,0.4434000630141595,0.4666545935411145,285
539.0,0.45388587875471254,0.4424306830111654,0.46569867596958875,283
540.0,0.4543537819399944,0.44311251135269986,0.46608225036047723,286
542.0,0.45547479323817636,0.4436446632529875,0.4670786541466756,286
543.0,0.4549017123435625,0.4433823676913344,0.46652899544742343,283
544.0,0.4541353311853638,0.4424448421505756,0.46585520489004395,283
545.0,0.4535260672648146,0.4419686633093894,0.4653932226792813,283
546.0,0.4535260672648146,0.44167457152922995,0.46544182454059696,283
547.0,0.45382639278609377,0.4425396803458943,0.46581121805733183,282
550.0,0.4530537273199718,0.4414824168313266,0.4648660924545744,286
551.0,0.4526736895729393,0.44117189422852043,0.4643109395410689,285
552.0,0.4529452973734213,0.44134219340429726,0.4644155906194525,287
553.0,0.4533242550049032,0.4415632602126054,0.46470597366226557,286
554.0,0.45346368564878475,0.44197478398713813,0.4650890404558683,284
555.0,0.45362627091664,0.44242322295086395,0.4651398685930312,285
556.0,0.45415818630152993,0.4428013016624954,0.46590364302869747,284
557.0,0.4544896539271622,0.44319995950912155,0.46645610861737563,284
558.0,0.4540892573782093,0.4425360302664664,0.4654880630380104,286
559.0,0.4550066330110252,0.4436164975232805,0.46654457673864363,284
560.0,0.45383339039856657,0.4420887682663642,0.4654204753905771,286
561.0,0.45453667626200844,0.4430056294856705,0.4666913339519237,285
563.0,0.45429700879908697,0.44277977510040967,0.4661043154125797,280
564.0,0.45454629660069906,0.4430449679142756,0.4662333873698921,282
565.0,0.4544816088641314,0.4431009895443813,0.46586749711384096,285
566.0,0.45421259342311743,0.4432197336582621,0.4656024494335455,285
568.0,0.4549541089102117,0.44380868465848966,0.4663524307603717,284
571.0,0.4568703898804077,0.44522321242760576,0.4681142857875963,290
572.0,0.4564365951767123,0.4450677808260502,0.46816306913250916,289
573.0,0.4564365951767123,0.4452549781544706,0.4682594926669922,289
574.0,0.45536946851102794,0.44420901978160793,0.4668886873267662,289
575.0,0.4555287921843103,0.44406471333553027,0.46696556099473946,288
576.0,0.45500849233551083,0.4436789399020955,0.46655782074947777,289
577.0,0.45489970118579043,0.4434516600327787,0.4664566274629025,289
578.0,0.4550913640746508,0.44364019555648254,0.4664162728759909,288
579.0,0.4550913640746508,0.44352618568981605,0.46678267713470906,288
580.0,0.45533805028213387,0.443698650278242,0.46673690655132816,290
581.0,0.45566927100852384,0.44433932374695007,0.46704466465666167,290
582.0,0.45566927100852384,0.4445062410084286,0.46702678213246324,290
584.0,0.4560336322412863,0.4446833891730415,0.4677642901552134,290
585.0,0.4557519552410329,0.4443120466685602,0.4673017093476468,293
587.0,0.4554504120542612,0.4442136843748613,0.46707910673646963,293
589.0,0.454782649536924,0.4432832600962038,0.46631165307116057,294
590.0,0.454533544806859,0.4427400825479424,0.46595830773062014,295
591.0,0.4546038008302775,0.4431500956410702,0.46612259128104877,293
592.0,0.4546171487131167,0.44324861600637594,0.4662965541130534,293
595.0,0.45450104774716066,0.443014732040381,0.4661866520219738,290
596.0,0.4534209039767463,0.44222123660609036,0.464770590276387,290
597.0,0.4536687332444374,0.44233533647392537,0.46511627815210477,289
598.0,0.4544847492398837,0.44311639121320534,0.4660059399613285,289
599.0,0.4548380660930432,0.4433348727510332,0.466356966009815,289
600.0,0.4553933795083961,0.4440082528524068,0.4672493017542437,291
601.0,0.45482028843199684,0.4434194425941811,0.466115773172713,289
602.0,0.4546638160321809,0.44319940757862814,0.46613706774539754,288
603.0,0.454190456847452,0.4428890123573199,0.4654226133461868,286
604.0,0.4544988283418634,0.4433260866219568,0.46577618110856495,286
605.0,0.4548052720946837,0.44320823710538737,0.4663347343486674,285
606.0,0.4548073860426287,0.44374711111038423,0.4660447109625518,286
607.0,0.4539343368599449,0.44287591987907604,0.4653027677708415,288
608.0,0.45353719996524433,0.4422505619689227,0.46506215998259226,286
609.0,0.45392025033221683,0.44225629383282716,0.465324604793376,285
610.0,0.4546352237589638,0.44310543443414924,0.46581339941938676,282
612.0,0.45407943875166185,0.44259900070526365,0.4659248750964611,281
613.0,0.4537759667332565,0.4424819700969659,0.4653821481697484,280
614.0,0.4542789441546896,0.4427537192746358,0.465992192473635,278
615.0,0.45427820347060305,0.4424553255177968,0.46577948700403576,281
621.0,0.45381165269660173,0.44201682771283596,0.4656498924913676,284
622.0,0.45286086156597444,0.441218334964272,0.46465571574630443,282
623.0,0.4532827832905604,0.4412368826107557,0.4649894333893497,279
627.0,0.45387198740715123,0.44219751025600973,0.4660340945118063,277
628.0,0.4552563797580427,0.4434333699083178,0.467319839704421,273
629.0,0.4540332041855567,0.44223240854302887,0.4662344949559717,272
635.0,0.4538541903632643,0.44217244289128865,0.4658961659104068,270
637.0,0.4540863747652836,0.4423195466704883,0.4662704041920519,267
638.0,0.4538440477321369,0.44180723463124316,0.4661154534194531,266
640.0,0.4527452260377067,0.44090704090295,0.46484510024756986,266
643.0,0.45399381874102507,0.4420969398237091,0.46599212003628154,266
644.0,0.45361674487294457,0.44165506563712165,0.4653859703260931,265
647.0,0.45252882408855194,0.44051179217344344,0.46439069205580497,261
648.0,0.45252882408855194,0.4407027344943563,0.4644808717409359,261
649.0,0.45170678906019535,0.44010285986882736,0.46352248114461636,261
650.0,0.4512733761647052,0.4395027978474816,0.46329941604611047,262
652.0,0.4493101164601555,0.43767474697174263,0.46119266798784486,257
653.0,0.449284811340945,0.43751405421992845,0.4612057218597468,258
654.0,0.4489329734109175,0.43721502825976816,0.46082884205509056,259
656.0,0.4481308604061596,0.43658791438451217,0.45976601921207283,261
657.0,0.44841618424337276,0.4370957119886356,0.4602259132746397,261
658.0,0.44841618424337276,0.4370353334198001,0.4599276325790614,261
659.0,0.44810883518122135,0.4368569407047441,0.45962583072511953,262
661.0,0.4482193341386082,0.43685713876373683,0.45995078865957745,261
662.0,0.44857663142301496,0.43737962094418187,0.46018526177702124,261
663.0,0.4490324803202427,0.43785783552681956,0.460614057971393,261
665.0,0.4491312627582245,0.43772131450747376,0.46074894600197264,260
666.0,0.4479878296377677,0.436805248943714,0.4596224712253323,263
667.0,0.4474861474171921,0.43592080207366246,0.4589940642255952,262
668.0,0.44785406795924404,0.4367178285576224,0.45952315767391405,261
669.0,0.4478225729997907,0.4366540611955416,0.45942851224937264,260
671.0,0.44761510487304784,0.43629999097007194,0.45902357454278503,259
672.0,0.44729663454965535,0.4363244237100462,0.45852194125670276,263
673.0,0.4473879095119934,0.43619230253757574,0.458595724734908,262
675.0,0.44730628148510876,0.4360255408715582,0.4587796843200879,262
676.0,0.4474478306955518,0.43623502049044427,0.45895095810376235,260
677.0,0.4477442792624485,0.4361084605023891,0.4589534553395357,261
678.0,0.44698577247376897,0.43561136856480875,0.45833326602993174,262
679.0,0.447176423131588,0.4359919907110268,0.45857131795382733,261
680.0,0.44700189744860774,0.4357116203064011,0.45815815320308584,261
682.0,0.44686213608442843,0.4355223854549633,0.4581918822767575,264
683.0,0.4461680160766019,0.4345244452149026,0.4574908836864231,265
684.0,0.4461680160766019,0.4347357786702795,0.45750295791850754,265
685.0,0.4463912630094274,0.4353442821620864,0.4577029117586291,266
686.0,0.44645615153325235,0.43515115917559405,0.4575364138894316,265
688.0,0.44594311295779004,0.43461209041169385,0.4572231501651919,265
691.0,0.44473819779442997,0.43352617801216947,0.45598732436454775,262
692.0,0.4448244613956518,0.43329060783555934,0.4563352002256715,260
693.0,0.4451657202346895,0.43397756097623424,0.456866867345649,260
695.0,0.4444629161260551,0.43291063636655014,0.4561950993100839,259
697.0,0.44574348926534846,0.43408181835441034,0.45747899693790756,262
699.0,0.44568954111124237,0.4340871998907803,0.4577195357567042,259
700.0,0.44518561240271654,0.43355312223668674,0.45703277537346226,262
701.0,0.4457279735952287,0.4341885259320515,0.4575135892948716,263
702.0,0.44554740036866425,0.43392604534759766,0.45712120385501026,264
704.0,0.4457769144948372,0.43402858126690186,0.45777622082467484,263
706.0,0.4462336232018733,0.4347548328786376,0.45790666069480657,264
707.0,0.44690036190659244,0.43496885614784253,0.4587558404399402,262
708.0,0.44690036190659244,0.43499352768924165,0.4588465645673218,262
710.0,0.44721184104324385,0.4351072491038868,0.459214237177023,259
712.0,0.4487073038638574,0.43712318118500565,0.46055345797923003,261
713.0,0.4487850296644404,0.43703863702233126,0.46069629277072727,263
715.0,0.4500818531814264,0.4387669731714763,0.461759407537041,265
717.0,0.45025470603073503,0.4386406408065122,0.4620444548137782,261
718.0,0.449894624401426,0.438355208393579,0.46173093164880924,259
719.0,0.44970973180634793,0.43819847211910673,0.461583726904554,258
720.0,0.44974447489511193,0.4382540701339619,0.4612193578431899,260
723.0,0.4482824099731054,0.4364491802719646,0.45984257500659775,255
724.0,0.44818743309075343,0.4361342191129138,0.4598134219162056,255
726.0,0.4480093289741977,0.4363999226566581,0.4599314024477847,255
727.0,0.44722880510334734,0.43544434938890136,0.45903924564560245,253
728.0,0.4467933768074619,0.43475917611939496,0.45888425299716995,252
729.0,0.44691687549206655,0.43521386619046454,0.4590680273142224,251
730.0,0.44799413719642855,0.43638898883570965,0.4600594168883349,250
731.0,0.44910506072912215,0.43700653213111956,0.46130528436741236,251
737.0,0.4472674428729445,0.43566877721283676,0.45906149622474,254
738.0,0.4472674428729445,0.43557985231448365,0.459133714571057,254
740.0,0.44624413549929914,0.4347451701380022,0.4582653037287186,255
741.0,0.44624413549929914,0.4345217540591024,0.4580346482039431,255
742.0,0.4462098575584045,0.43423587866176555,0.45820783995959063,256
743.0,0.4462098575584045,0.43411070521265926,0.4581079500115858,256
745.0,0.445933687219934,0.43422987293730103,0.4578467572145002,259
749.0,0.4479432136103047,0.4365222854040224,0.4598984603381124,256
750.0,0.44767554705370693,0.43579561408104556,0.4593171811293678,257
751.0,0.44812524384035013,0.43658346706389606,0.4597765639175562,258
752.0,0.44812524384035013,0.43665630473054484,0.45969348659096143,258
754.0,0.44783727801430884,0.4361570085110819,0.45956626795538424,257
756.0,0.44782224969824075,0.4358853350236574,0.45973932244076543,257
757.0,0.4476663554327211,0.4362875382254309,0.45944859280043426,259
759.0,0.44722318340384565,0.43566431266096195,0.45906121733714894,260
761.0,0.4474948941789798,0.43603583852159783,0.45922915545519727,264
762.0,0.4476897782306149,0.4362967555058205,0.4592275930269793,265
765.0,0.44652448282716917,0.4354506232605675,0.45778166744732474,264
768.0,0.44576190380546993,0.43433429562440046,0.45744171351038243,264
769.0,0.4456723796740347,0.434184825592754,0.45715954941708825,263
771.0,0.44610516000107747,0.43460351127150887,0.45752253454557856,264
775.0,0.4467627014589022,0.4352792975518727,0.4582994859088211,266
778.0,0.44519988301984503,0.4339067378738135,0.4570037223429271,267
780.0,0.44488319385923913,0.4335116390653049,0.45618584816168617,267
782.0,0.4454105575761521,0.434025276961292,0.45688132622795885,265
783.0,0.44564216981742316,0.4340582794720991,0.45729781822082993,264
784.0,0.4454636499719624,0.43400452736170975,0.4571578835790627,263
785.0,0.447127454280242,0.43581093558591355,0.45845949778478223,261
787.0,0.447127454280242,0.43538987810285756,0.4587786006721838,261
788.0,0.4471561252464995,0.4354989164758404,0.45900980433778404,260
790.0,0.445398709082863,0.4338340866365974,0.4572012062558709,252
791.0,0.44690229878376375,0.4350704516734642,0.45865823900827346,251
794.0,0.4480786962974328,0.43625027278323336,0.459793033803764,252
795.0,0.4474859736048422,0.4358707101801365,0.4595804510938664,251
798.0,0.44696032973840544,0.4352585519449617,0.45861782318443534,249
799.0,0.4468892437186272,0.43530650991560493,0.45884256221730324,247
803.0,0.44577844035468694,0.43409898906920663,0.45769684602312244,242
805.0,0.44524499232584236,0.4331345227211661,0.4570647584216398,243
806.0,0.44651150979235565,0.4347859193283429,0.4583753576750298,241
808.0,0.4463957945056915,0.4347038700956797,0.4581009248434282,240
812.0,0.44653786197222833,0.4348654770353787,0.45862257914380916,239
813.0,0.4466020352778933,0.4345569519826863,0.45893714469292296,237
815.0,0.44761765446602086,0.4354027614731117,0.45964961523817555,234
817.0,0.4466964205306386,0.4346558746775364,0.45852730586539303,234
818.0,0.4469166841715986,0.43484501861042585,0.45884216217642343,235
819.0,0.44472387261798396,0.43274933272731875,0.45644839631780404,232
822.0,0.44573425018217505,0.43401878645505687,0.4577220265418708,233
824.0,0.4453985595396418,0.4334373172869545,0.457616148133796,232
826.0,0.44481072804368105,0.43302288827270324,0.4570569016707091,233
827.0,0.44439613689713414,0.4324470822619976,0.4564503079965413,234
831.0,0.4447386964355529,0.4327705533057801,0.45683338563342196,232
832.0,0.44477399294616154,0.43262192739918176,0.45682827671349924,230
834.0,0.44477399294616154,0.4327644016363969,0.4570610575208033,230
835.0,0.44396891409402484,0.4318488675045275,0.4560840881237458,229
836.0,0.44396891409402484,0.43179358473400486,0.45633748590293094,229
839.0,0.44315374103548877,0.4309356024635784,0.45542855288386874,228
840.0,0.44315374103548877,0.4309564125659059,0.4555539218948596,228
841.0,0.44246518774625904,0.430142923741689,0.4548577913242989,227
842.0,0.4427911409167348,0.4304219159946107,0.45478187593080804,225
845.0,0.4439848656491847,0.4315773341003167,0.4568986060254513,224
846.0,0.4439848656491847,0.4318457304772081,0.4561575135350626,224
850.0,0.44270971168369316,0.4304325209858377,0.45490934008312334,220
853.0,0.44248599633092084,0.4300338577289553,0.45498094983167175,220
854.0,0.4423506393440265,0.43016480719110406,0.4545971697540806,221
855.0,0.4421685673388082,0.42974669053235526,0.4548214181024662,219
856.0,0.44245178906122035,0.43008745111975416,0.45501499684720303,218
858.0,0.44245178906122035,0.4303584546210715,0.45508541010786296,218
859.0,0.44290030132871044,0.4303838811089622,0.4554844455091284,216
863.0,0.4412280870401622,0.428558580858934,0.45411259497414835,213
867.0,0.44033737714955773,0.42787705134189435,0.45261739429981923,216
868.0,0.44093045945010256,0.4285561088176723,0.4535492371280943,215
869.0,0.44057574903644653,0.42830847734224353,0.45307370259385543,214
870.0,0.4396028757337447,0.42738596978584464,0.4521021627604683,218
871.0,0.4394787331711291,0.42718710492789835,0.45177575193220687,219
873.0,0.4393877128551403,0.4268795933116163,0.4514998431275373,219
875.0,0.4400399303797298,0.42744952596126845,0.45300822815489555,215
876.0,0.4400399303797298,0.4275471173085009,0.4524623658624155,215
877.0,0.43982285944518346,0.4274748933487933,0.4524155680404951,217
878.0,0.43973070313413404,0.42736569973465566,0.45240098764822095,216
879.0,0.43973070313413404,0.42728796325451085,0.4528587102987736,216
880.0,0.43973070313413404,0.4273111185752424,0.45206582202023543,216
881.0,0.43973070313413404,0.4273203943022428,0.45179357717302787,216
883.0,0.4399951072780761,0.4276744902765392,0.4521913901327216,217
884.0,0.4399951072780761,0.4276022512455919,0.4523294289598862,217
887.0,0.43863471913172003,0.42622767052571947,0.45111987586731345,216
888.0,0.43863471913172003,0.4263834609045036,0.4511275400957301,216
890.0,0.43613154784883296,0.42359360058128576,0.4481258572582497,212
893.0,0.43663823481499464,0.42456327769185365,0.44898025367727745,208
894.0,0.43663823481499464,0.42445158831965746,0.4490015956908211,208
896.0,0.43621104085059975,0.4243316035495684,0.4484100024200332,207
897.0,0.43621104085059975,0.42417516963948426,0.44855907667962525,207
898.0,0.435914701558195,0.42385163046026375,0.447828240734321,208
900.0,0.4364640199539518,0.4244334036773041,0.44869818543256446,209
901.0,0.4360691370681607,0.42428572196474595,0.4480609557894746,208
903.0,0.4368121509416695,0.42458206306038204,0.449089152467915,205
906.0,0.43529575919125335,0.42292012641395765,0.44780388195730153,206
908.0,0.43444768891979296,0.4220720110925789,0.4468280266878794,206
909.0,0.4336467083650197,0.421341168051662,0.44637910956425153,204
911.0,0.43350653210298656,0.42120502246812436,0.4462612295691961,204
912.0,0.43350653210298656,0.4212816457984272,0.4461441369430847,204
913.0,0.43309589964016165,0.4205249530054571,0.4456222088063884,205
914.0,0.43337154082625423,0.4208254765299578,0.4455857004566476,204
916.0,0.4319702696979216,0.4200166703811496,0.4442988116097051,204
917.0,0.4312282523327484,0.4189793774489878,0.4437373486443674,205
920.0,0.4307073030581925,0.4184542383650926,0.4431565549781967,207
921.0,0.4307073030581925,0.4185829919251162,0.4431764141263256,207
922.0,0.43082742826315845,0.41863376711633,0.44315197065108064,206
923.0,0.42973200373214765,0.4176587656554189,0.44186076961003895,205
926.0,0.42815143856743665,0.4159486903398613,0.4401292885762481,207
